timestamp,ch0,ch1
3708464.58,79,694
3708464.58,61,711
3708464.589,-18,712
3708464.589,-39,696
3708464.619,-42,633
3708464.619,-25,617
3708464.619,53,616
3708464.619,78,632
3708464.632,75,696
3708464.632,59,713
3708464.633,-17,712
3708464.633,-40,697
3708464.635,-41,634
3708464.635,-26,617
3708464.638,52,616
3708464.638,76,632
3708464.644,76,695
3708464.644,62,712
3708464.655,-16,712
3708464.655,-41,697
3708464.662,-40,633
3708464.662,-23,616
3708464.667,52,615
3708464.667,77,631
3708464.676,79,693
3708464.676,63,710
3708464.684,-15,711
3708464.684,-41,695
3708464.691,-40,632
3708464.691,-24,615
3708464.7,51,615
3708464.7,75,630
3708464.708,78,693
3708464.708,61,711
3708464.716,-14,711
3708464.716,-39,696
3708464.722,-40,633
3708464.722,-26,616
3708464.732,52,615
3708464.732,76,630
3708464.751,78,693
3708464.751,61,711
3708464.751,-17,712
3708464.751,-41,696
3708464.756,-42,633
3708464.756,-25,615
3708464.765,53,615
3708464.765,78,631
3708464.772,78,694
3708464.772,62,711
3708464.78,-16,712
3708464.78,-40,696
3708464.787,-41,632
3708464.787,-25,615
3708464.795,55,614
3708464.795,78,629
3708464.804,78,693
3708464.804,61,710
3708464.813,-16,710
3708464.813,-40,696
3708464.818,-40,631
3708464.818,-23,613
3708464.828,53,614
3708464.828,77,628
3708464.837,78,692
3708464.837,62,710
3708464.844,-16,710
3708464.844,-40,695
3708464.852,-41,631
3708464.852,-23,613
3708464.871,52,613
3708464.871,76,628
3708464.871,77,691
3708464.871,59,709
3708464.878,-17,709
3708464.878,-41,693
3708464.883,-41,630
3708464.883,-23,612
3708464.893,51,612
3708464.893,76,627
3708464.918,80,691
3708464.918,61,708
3708464.918,-17,709
3708464.918,-40,693
3708464.932,-41,630
3708464.932,-26,613
3708464.933,52,612
3708464.933,76,626
3708464.934,80,691
3708464.934,61,708
3708464.94,-17,707
3708464.94,-41,693
3708464.948,-41,629
3708464.948,-25,612
3708464.957,51,611
3708464.957,76,626
3708464.963,77,690
3708464.963,61,708
3708464.972,-15,708
3708464.972,-39,692
3708464.981,-41,629
3708464.981,-24,612
3708464.987,53,612
3708464.987,76,627
3708464.998,76,689
3708464.998,58,707
3708465.005,-17,707
3708465.005,-40,691
3708465.024,-41,628
3708465.024,-25,612
3708465.024,51,612
3708465.024,76,627
3708465.026,76,691
3708465.026,60,708
3708465.035,-15,708
3708465.035,-39,694
3708465.045,-41,631
3708465.045,-25,613
3708465.064,52,613
3708465.064,77,628
3708465.064,77,691
3708465.064,60,708
3708465.066,-17,708
3708465.067,-40,693
3708465.075,-39,629
3708465.075,-24,611
3708465.084,53,611
3708465.084,77,628
3708465.095,78,691
3708465.095,60,708
3708465.099,-18,708
3708465.099,-41,693
3708465.108,-42,630
3708465.108,-23,612
3708465.117,51,612
3708465.117,72,627
3708465.123,68,691
3708465.123,49,709
3708465.132,-32,709
3708465.132,-60,694
3708465.141,-64,631
3708465.141,-49,614
3708465.15,23,613
3708465.15,43,629
3708465.156,41,692
3708465.156,20,708
3708465.176,-59,708
3708465.176,-88,693
3708465.176,-95,629
3708465.176,-79,612
3708465.18,-4,610
3708465.18,16,624
3708465.189,12,688
3708465.189,-9,705
3708465.196,-88,706
3708465.196,-116,690
3708465.218,-120,626
3708465.218,-106,609
3708465.231,-32,606
3708465.231,-9,620
3708465.233,-12,684
3708465.233,-30,699
3708465.258,-110,698
3708465.258,-135,683
3708465.259,-138,620
3708465.259,-121,601
3708465.263,-47,600
3708465.263,-26,615
3708465.266,-27,677
3708465.266,-45,694
3708465.267,-124,694
3708465.267,-149,680
3708465.268,-149,616
3708465.268,-135,599
3708465.276,-61,599
3708465.276,-37,614
3708465.295,-36,679
3708465.295,-53,695
3708465.295,-129,695
3708465.295,-152,680
3708465.3,-153,616
3708465.3,-135,598
3708465.309,-58,598
3708465.309,-34,614
3708465.316,-34,676
3708465.316,-51,693
3708465.325,-128,693
3708465.325,-153,679
3708465.344,-152,615
3708465.344,-137,598
3708465.344,-59,597
3708465.344,-32,613
3708465.348,-33,677
3708465.348,-50,694
3708465.358,-128,694
3708465.358,-152,679
3708465.364,-152,617
3708465.364,-135,599
3708465.373,-59,599
3708465.373,-33,614
3708465.379,-33,677
3708465.379,-53,694
3708465.388,-127,694
3708465.388,-151,680
3708465.397,-151,617
3708465.397,-131,600
3708465.403,-59,600
3708465.403,-37,614
3708465.412,-34,678
3708465.412,-50,694
3708465.421,-126,694
3708465.421,-149,681
3708465.43,-152,617
3708465.43,-135,600
3708465.435,-58,599
3708465.435,-35,613
3708465.447,-33,677
3708465.447,-51,694
3708465.451,-127,695
3708465.451,-151,680
3708465.46,-152,617
3708465.46,-135,599
3708465.469,-58,598
3708465.469,-34,613
3708465.481,-32,677
3708465.481,-49,694
3708465.484,-125,694
3708465.484,-150,679
3708465.492,-153,615
3708465.492,-134,598
3708465.519,-57,598
3708465.519,-33,613
3708465.532,-32,677
3708465.532,-51,695
3708465.533,-127,695
3708465.533,-150,680
3708465.534,-152,616
3708465.534,-134,600
3708465.537,-58,599
3708465.537,-35,614
3708465.539,-32,677
3708465.539,-49,695
3708465.547,-128,695
3708465.547,-151,680
3708465.556,-151,617
3708465.556,-134,599
3708465.565,-60,599
3708465.565,-32,614
3708465.583,-30,678
3708465.583,-49,695
3708465.583,-126,695
3708465.583,-150,679
3708465.587,-151,616
3708465.587,-132,598
3708465.596,-57,598
3708465.596,-34,613
3708465.606,-33,677
3708465.606,-49,694
3708465.612,-127,695
3708465.612,-150,679
3708465.619,-152,615
3708465.619,-135,600
3708465.628,-58,599
3708465.628,-34,612
3708465.636,-31,676
3708465.636,-48,694
3708465.644,-124,694
3708465.644,-151,680
3708465.653,-151,616
3708465.653,-133,598
3708465.66,-58,598
3708465.66,-36,613
3708465.667,-35,676
3708465.667,-52,694
3708465.675,-128,694
3708465.675,-154,679
3708465.687,-154,615
3708465.687,-134,597
3708465.691,-58,597
3708465.691,-32,614
3708465.699,-32,676
3708465.699,-49,694
3708465.707,-125,695
3708465.707,-149,680
3708465.717,-148,615
3708465.717,-129,597
3708465.723,-55,596
3708465.723,-31,612
3708465.742,-28,676
3708465.742,-43,692
3708465.742,-118,693
3708465.742,-145,678
3708465.749,-147,614
3708465.749,-130,597
3708465.767,-52,597
3708465.767,-29,613
3708465.767,-29,677
3708465.767,-45,694
3708465.77,-121,695
3708465.77,-146,679
3708465.781,-148,614
3708465.781,-130,595
3708465.788,-54,595
3708465.788,-30,608
3708465.797,-29,669
3708465.797,-45,684
3708465.818,-123,682
3708465.818,-148,665
3708465.833,-149,601
3708465.833,-131,583
3708465.834,-55,584
3708465.834,-31,599
3708465.837,-34,662
3708465.837,-52,679
3708465.838,-126,679
3708465.838,-148,664
3708465.844,-147,601
3708465.844,-131,584
3708465.852,-55,584
3708465.852,-31,599
3708465.863,-30,663
3708465.863,-46,680
3708465.866,-122,681
3708465.866,-147,666
3708465.875,-148,602
3708465.875,-131,585
3708465.885,-53,585
3708465.885,-30,599
3708465.904,-29,662
3708465.904,-45,680
3708465.904,-122,681
3708465.904,-146,666
3708465.907,-147,603
3708465.907,-129,586
3708465.916,-53,585
3708465.916,-29,600
3708465.925,-26,663
3708465.925,-44,681
3708465.931,-121,680
3708465.931,-145,665
3708465.939,-147,601
3708465.939,-131,585
3708465.948,-55,585
3708465.948,-29,599
3708465.957,-27,662
3708465.957,-45,681
3708465.963,-120,681
3708465.963,-145,665
3708465.973,-147,601
3708465.973,-130,584
3708465.98,-52,584
3708465.98,-28,598
3708465.989,-27,662
3708465.989,-44,680
3708465.997,-122,680
3708465.997,-147,665
3708466.014,-147,602
3708466.014,-127,584
3708466.014,-47,584
3708466.014,-21,599
3708466.021,-18,662
3708466.021,-31,679
3708466.035,-107,679
3708466.035,-129,665
3708466.037,-130,602
3708466.037,-113,584
3708466.049,-36,584
3708466.049,-14,598
3708466.051,-11,661
3708466.051,-28,678
3708466.064,-104,679
3708466.064,-127,665
3708466.068,-127,600
3708466.068,-110,582
3708466.075,-33,582
3708466.075,-10,597
3708466.084,-8,660
3708466.084,-24,678
3708466.093,-100,679
3708466.093,-125,664
3708466.118,-127,600
3708466.118,-109,582
3708466.133,-33,584
3708466.133,-9,598
3708466.134,-10,661
3708466.134,-25,678
3708466.134,-102,679
3708466.134,-125,663
3708466.137,-126,600
3708466.137,-110,583
3708466.139,-34,583
3708466.139,-10,597
3708466.147,-9,661
3708466.147,-26,679
3708466.156,-103,679
3708466.156,-127,664
3708466.165,-126,600
3708466.165,-110,583
3708466.183,-31,583
3708466.183,-9,598
3708466.183,-8,662
3708466.183,-25,679
3708466.187,-100,679
3708466.187,-126,665
3708466.196,-127,602
3708466.196,-109,584
3708466.207,-32,584
3708466.207,-10,598
3708466.211,-8,662
3708466.211,-24,680
3708466.219,-100,680
3708466.219,-124,664
3708466.227,-126,600
3708466.227,-108,582
3708466.236,-30,582
3708466.236,-6,597
3708466.244,-6,661
3708466.244,-25,679
3708466.253,-100,681
3708466.253,-125,665
3708466.261,-125,601
3708466.261,-108,584
3708466.27,-32,584
3708466.27,-8,599
3708466.277,-5,662
3708466.277,-24,679
3708466.287,-101,680
3708466.287,-124,665
3708466.291,-126,601
3708466.291,-109,584
3708466.299,-34,585
3708466.299,-8,600
3708466.308,-6,663
3708466.308,-24,680
3708466.327,-102,680
3708466.327,-124,665
3708466.327,-121,601
3708466.327,-98,583
3708466.33,-17,584
3708466.33,9,600
3708466.338,16,663
3708466.338,8,680
3708466.347,-63,681
3708466.347,-83,665
3708466.357,-76,602
3708466.357,-52,585
3708466.364,30,584
3708466.364,59,599
3708466.375,64,662
3708466.375,56,679
3708466.381,-16,680
3708466.381,-37,665
3708466.386,-34,601
3708466.386,-14,584
3708466.399,62,583
3708466.399,86,599
3708466.418,87,663
3708466.418,69,680
3708466.432,-5,680
3708466.432,-28,664
3708466.433,-29,601
3708466.433,-13,584
3708466.436,65,584
3708466.436,87,599
3708466.438,87,661
3708466.438,69,678
3708466.446,-7,679
3708466.446,-30,664
3708466.451,-31,601
3708466.451,-15,584
3708466.463,63,584
3708466.463,87,599
3708466.467,86,662
3708466.467,68,680
3708466.476,-8,680
3708466.476,-30,666
3708466.485,-32,602
3708466.485,-16,584
3708466.49,60,584
3708466.49,83,600
3708466.5,84,662
3708466.5,70,680
3708466.507,-6,680
3708466.507,-31,665
3708466.536,-32,601
3708466.536,-14,584
3708466.539,61,584
3708466.539,87,599
3708466.54,87,663
3708466.54,69,680
3708466.541,-6,680
3708466.541,-32,665
3708466.548,-31,602
3708466.548,-13,584
3708466.566,63,584
3708466.566,85,598
3708466.566,85,662
3708466.566,68,680
3708466.57,-7,680
3708466.57,-26,665
3708466.58,-27,601
3708466.58,-10,584
3708466.599,67,584
3708466.599,91,598
3708466.599,92,661
3708466.599,73,680
3708466.604,-3,679
3708466.604,-24,663
3708466.611,-29,601
3708466.611,-12,585
3708466.619,66,585
3708466.619,89,599
3708466.631,90,663
3708466.631,73,680
3708466.637,-4,679
3708466.637,-27,664
3708466.646,-29,600
3708466.646,-13,583
3708466.652,64,584
3708466.652,90,599
3708466.661,90,662
3708466.661,73,679
3708466.667,-3,679
3708466.667,-28,665
3708466.676,-27,601
3708466.676,-11,584
3708466.684,63,583
3708466.684,89,597
3708466.694,89,663
3708466.694,72,679
3708466.719,-3,678
3708466.719,-27,663
3708466.732,-29,600
3708466.732,-13,583
3708466.733,64,583
3708466.733,89,599
