# participant_id: Blink
# gesture: custom
# trial_number: 5
# stream_name: BioRadio_Configuration
# timestamp: 20260430_100321
# samples: 2580
# duration_sec: 10.310
# nominal_sample_rate: 250.0
# effective_sample_rate: 250.15
#
timestamp,EMG1,GSR2
3708714.607058,618.000000,1.000000
3708714.607064,601.000000,1.000000
3708714.615909,600.000000,1.000000
3708714.615914,614.000000,1.000000
3708714.622208,677.000000,1.000000
3708714.622214,695.000000,1.000000
3708714.629780,696.000000,1.000000
3708714.629784,682.000000,1.000000
3708714.638633,618.000000,1.000000
3708714.638638,601.000000,1.000000
3708714.647443,601.000000,1.000000
3708714.647449,615.000000,1.000000
3708714.653740,678.000000,1.000000
3708714.653747,696.000000,1.000000
3708714.666228,696.000000,1.000000
3708714.666234,682.000000,1.000000
3708714.671297,617.000000,1.000000
3708714.671302,600.000000,1.000000
3708714.677643,599.000000,1.000000
3708714.677646,613.000000,1.000000
3708714.687710,677.000000,1.000000
3708714.687713,695.000000,1.000000
3708714.701814,695.000000,1.000000
3708714.701821,681.000000,1.000000
3708714.703159,617.000000,1.000000
3708714.703161,600.000000,1.000000
3708714.710706,599.000000,1.000000
3708714.710708,614.000000,1.000000
3708714.719525,678.000000,1.000000
3708714.719529,695.000000,1.000000
3708714.738410,695.000000,1.000000
3708714.738415,681.000000,1.000000
3708714.738421,617.000000,1.000000
3708714.738422,600.000000,1.000000
3708714.740947,600.000000,1.000000
3708714.740953,613.000000,1.000000
3708714.752273,678.000000,1.000000
3708714.752279,697.000000,1.000000
3708714.758576,696.000000,1.000000
3708714.758581,682.000000,1.000000
3708714.768542,618.000000,1.000000
3708714.768546,600.000000,1.000000
3708714.774844,601.000000,1.000000
3708714.774849,616.000000,1.000000
3708714.783656,679.000000,1.000000
3708714.783662,697.000000,1.000000
3708714.791244,697.000000,1.000000
3708714.791249,681.000000,1.000000
3708714.797541,618.000000,1.000000
3708714.797545,601.000000,1.000000
3708714.826520,600.000000,1.000000
3708714.826552,615.000000,1.000000
3708714.836626,679.000000,1.000000
3708714.836630,698.000000,1.000000
3708714.837899,698.000000,1.000000
3708714.837902,681.000000,1.000000
3708714.861843,618.000000,1.000000
3708714.861849,600.000000,1.000000
3708714.863201,600.000000,1.000000
3708714.863207,615.000000,1.000000
3708714.864495,679.000000,1.000000
3708714.864499,695.000000,1.000000
3708714.867038,695.000000,1.000000
3708714.867043,681.000000,1.000000
3708714.869569,618.000000,1.000000
3708714.869575,601.000000,1.000000
3708714.874615,601.000000,1.000000
3708714.874620,616.000000,1.000000
3708714.878406,679.000000,1.000000
3708714.878409,696.000000,1.000000
3708714.887230,696.000000,1.000000
3708714.887235,680.000000,1.000000
3708714.894797,616.000000,1.000000
3708714.894803,600.000000,1.000000
3708714.901100,599.000000,1.000000
3708714.901105,615.000000,1.000000
3708714.912422,679.000000,1.000000
3708714.912425,696.000000,1.000000
3708714.918748,696.000000,1.000000
3708714.918756,681.000000,1.000000
3708714.927584,617.000000,1.000000
3708714.927588,600.000000,1.000000
3708714.934926,600.000000,1.000000
3708714.934929,615.000000,1.000000
3708714.942481,679.000000,1.000000
3708714.942484,696.000000,1.000000
3708714.951385,696.000000,1.000000
3708714.951390,682.000000,1.000000
3708714.957724,618.000000,1.000000
3708714.957728,600.000000,1.000000
3708714.966537,600.000000,1.000000
3708714.966543,615.000000,1.000000
3708714.985417,678.000000,1.000000
3708714.985424,695.000000,1.000000
3708714.985431,695.000000,1.000000
3708714.985432,681.000000,1.000000
3708714.991768,616.000000,1.000000
3708714.991773,599.000000,1.000000
3708714.996814,599.000000,1.000000
3708714.996820,614.000000,1.000000
3708715.005645,677.000000,1.000000
3708715.005650,695.000000,1.000000
3708715.015541,695.000000,1.000000
3708715.015547,680.000000,1.000000
3708715.021849,616.000000,1.000000
3708715.021853,599.000000,1.000000
3708715.030661,598.000000,1.000000
3708715.030667,613.000000,1.000000
3708715.039486,677.000000,1.000000
3708715.039492,694.000000,1.000000
3708715.048399,694.000000,1.000000
3708715.048404,680.000000,1.000000
3708715.054558,617.000000,1.000000
3708715.054561,600.000000,1.000000
3708715.062117,599.000000,1.000000
3708715.062120,614.000000,1.000000
3708715.070921,677.000000,1.000000
3708715.070928,694.000000,1.000000
3708715.082267,694.000000,1.000000
3708715.082272,679.000000,1.000000
3708715.086049,615.000000,1.000000
3708715.086053,598.000000,1.000000
3708715.096086,598.000000,1.000000
3708715.096090,614.000000,1.000000
3708715.127650,677.000000,1.000000
3708715.127659,694.000000,1.000000
3708715.127665,694.000000,1.000000
3708715.127670,678.000000,1.000000
3708715.137736,615.000000,1.000000
3708715.137742,599.000000,1.000000
3708715.139012,598.000000,1.000000
3708715.139017,613.000000,1.000000
3708715.139023,677.000000,1.000000
3708715.139024,694.000000,1.000000
3708715.144087,694.000000,1.000000
3708715.144093,678.000000,1.000000
3708715.150395,615.000000,1.000000
3708715.150399,598.000000,1.000000
3708715.160403,598.000000,1.000000
3708715.160405,614.000000,1.000000
3708715.171753,678.000000,1.000000
3708715.171761,696.000000,1.000000
3708715.174284,696.000000,1.000000
3708715.174288,682.000000,1.000000
3708715.183105,622.000000,1.000000
3708715.183108,609.000000,1.000000
3708715.190648,611.000000,1.000000
3708715.190650,623.000000,1.000000
3708715.196936,691.000000,1.000000
3708715.196941,719.000000,1.000000
3708715.207081,729.000000,1.000000
3708715.207089,720.000000,1.000000
3708715.215928,667.000000,1.000000
3708715.215933,659.000000,1.000000
3708715.224752,675.000000,1.000000
3708715.224758,702.000000,1.000000
3708715.231051,776.000000,1.000000
3708715.231055,800.000000,1.000000
3708715.239915,803.000000,1.000000
3708715.239921,793.000000,1.000000
3708715.250001,731.000000,1.000000
3708715.250007,717.000000,1.000000
3708715.253788,719.000000,1.000000
3708715.253794,733.000000,1.000000
3708715.262598,795.000000,1.000000
3708715.262601,812.000000,1.000000
3708715.281502,810.000000,1.000000
3708715.281507,794.000000,1.000000
3708715.281526,727.000000,1.000000
3708715.281527,705.000000,1.000000
3708715.287828,702.000000,1.000000
3708715.287832,712.000000,1.000000
3708715.296652,770.000000,1.000000
3708715.296655,785.000000,1.000000
3708715.302969,779.000000,1.000000
3708715.302974,760.000000,1.000000
3708715.310552,691.000000,1.000000
3708715.310557,669.000000,1.000000
3708715.317884,665.000000,1.000000
3708715.317887,675.000000,1.000000
3708715.326702,735.000000,1.000000
3708715.326705,748.000000,1.000000
3708715.338075,744.000000,1.000000
3708715.338080,725.000000,1.000000
3708715.341880,658.000000,1.000000
3708715.341883,638.000000,1.000000
3708715.350708,634.000000,1.000000
3708715.350714,646.000000,1.000000
3708715.359534,706.000000,1.000000
3708715.359540,721.000000,1.000000
3708715.368414,720.000000,1.000000
3708715.368420,703.000000,1.000000
3708715.374736,637.000000,1.000000
3708715.374742,617.000000,1.000000
3708715.383656,616.000000,1.000000
3708715.383662,630.000000,1.000000
3708715.402707,692.000000,1.000000
3708715.402712,707.000000,1.000000
3708715.402726,706.000000,1.000000
3708715.402727,690.000000,1.000000
3708715.424164,626.000000,1.000000
3708715.424169,607.000000,1.000000
3708715.436769,606.000000,1.000000
3708715.436779,620.000000,1.000000
3708715.438048,682.000000,1.000000
3708715.438051,700.000000,1.000000
3708715.440582,699.000000,1.000000
3708715.440586,683.000000,1.000000
3708715.441852,619.000000,1.000000
3708715.441855,602.000000,1.000000
3708715.446898,601.000000,1.000000
