timestamp,ch0,ch1
3708399.103,-2,730
3708399.108,-1,730
3708399.108,-19,744
3708399.114,-94,807
3708399.114,-119,825
3708399.123,-122,826
3708399.123,-106,812
3708399.132,-29,746
3708399.132,-4,730
3708399.138,-4,730
3708399.138,-19,745
3708399.15,-97,809
3708399.15,-122,824
3708399.155,-122,825
3708399.155,-104,810
3708399.166,-27,746
3708399.166,-3,730
3708399.172,-1,730
3708399.172,-18,744
3708399.181,-95,807
3708399.181,-119,824
3708399.189,-123,824
3708399.189,-105,808
3708399.195,-27,746
3708399.195,-3,729
3708399.218,-3,729
3708399.218,-20,744
3708399.232,-96,807
3708399.232,-121,825
3708399.233,-121,825
3708399.233,-104,810
3708399.234,-29,746
3708399.234,-4,730
3708399.235,-2,728
3708399.235,-19,743
3708399.243,-97,807
3708399.243,-121,824
3708399.252,-123,825
3708399.252,-106,810
3708399.258,-28,745
3708399.258,-3,727
3708399.266,-2,727
3708399.266,-19,744
3708399.276,-96,805
3708399.276,-120,822
3708399.285,-124,824
3708399.285,-106,810
3708399.291,-28,746
3708399.291,-2,728
3708399.3,-2,728
3708399.3,-18,743
3708399.311,-95,807
3708399.311,-122,825
3708399.315,-123,825
3708399.315,-105,809
3708399.324,-27,746
3708399.324,-1,730
3708399.341,0,729
3708399.341,-17,743
3708399.341,-93,806
3708399.341,-117,824
3708399.348,-118,824
3708399.348,-100,809
3708399.354,-24,745
3708399.354,-1,729
3708399.363,-1,730
3708399.363,-16,744
3708399.383,-93,807
3708399.383,-117,824
3708399.383,-118,824
3708399.383,-102,809
3708399.388,-26,745
3708399.388,-1,730
3708399.397,-1,729
3708399.397,-16,744
3708399.402,-95,807
3708399.402,-120,824
3708399.419,-120,825
3708399.419,-104,810
3708399.419,-26,746
3708399.419,0,729
3708399.428,2,728
3708399.428,-16,743
3708399.437,-93,806
3708399.437,-118,824
3708399.443,-121,824
3708399.443,-105,810
3708399.452,-27,746
3708399.452,0,729
3708399.458,2,728
3708399.458,-17,743
3708399.467,-94,806
3708399.467,-119,824
3708399.486,-119,825
3708399.486,-103,809
3708399.486,-24,745
3708399.486,1,728
3708399.493,2,729
3708399.493,-16,744
3708399.517,-94,807
3708399.517,-118,824
3708399.53,-120,824
3708399.53,-103,809
3708399.532,-22,745
3708399.532,0,729
3708399.533,0,727
3708399.533,-17,743
3708399.535,-93,807
3708399.535,-116,823
3708399.538,-118,823
3708399.538,-102,808
3708399.552,-25,744
3708399.552,-1,727
3708399.555,0,726
3708399.555,-17,742
3708399.564,-95,806
3708399.564,-116,824
3708399.572,-120,824
3708399.572,-104,809
3708399.577,-26,745
3708399.577,2,726
3708399.586,2,727
3708399.586,-17,743
3708399.596,-95,806
3708399.596,-119,823
3708399.604,-119,824
3708399.604,-103,810
3708399.611,-25,746
3708399.611,0,728
3708399.62,2,728
3708399.62,-16,743
3708399.639,-94,805
3708399.639,-119,822
3708399.639,-120,824
3708399.639,-102,810
3708399.642,-24,746
3708399.642,-1,729
3708399.651,0,729
3708399.651,-15,743
3708399.66,-94,806
3708399.66,-117,823
3708399.67,-120,823
3708399.67,-104,807
3708399.675,-27,745
3708399.675,1,728
3708399.684,0,727
3708399.684,-16,743
3708399.692,-93,807
3708399.692,-117,824
3708399.699,-119,824
3708399.699,-101,808
3708399.707,-24,745
3708399.707,1,728
3708399.716,3,728
3708399.716,-15,742
3708399.725,-93,806
3708399.725,-118,823
3708399.731,-119,823
3708399.731,-101,808
3708399.739,-24,744
3708399.739,1,727
3708399.75,2,728
3708399.75,-17,743
3708399.754,-93,806
3708399.754,-118,823
3708399.763,-117,824
3708399.763,-101,809
3708399.783,-24,746
3708399.783,0,729
3708399.783,3,729
3708399.783,-16,743
3708399.788,-93,807
3708399.788,-116,823
3708399.818,-118,823
3708399.818,-101,809
3708399.829,-23,745
3708399.829,3,728
3708399.832,3,728
3708399.832,-16,741
3708399.833,-92,807
3708399.833,-117,824
3708399.836,-118,824
3708399.836,-100,809
3708399.838,-23,745
3708399.838,0,727
3708399.842,1,727
3708399.842,-15,742
3708399.851,-91,806
3708399.851,-115,824
3708399.859,-117,823
3708399.859,-99,808
3708399.868,-23,745
3708399.868,1,728
3708399.874,3,728
3708399.874,-16,743
3708399.883,-91,806
3708399.883,-116,823
3708399.891,-115,823
3708399.891,-100,810
3708399.901,-24,745
3708399.901,3,728
3708399.908,1,727
3708399.908,-14,742
3708399.918,-90,805
3708399.918,-116,822
3708399.922,-116,822
3708399.922,-98,808
3708399.93,-22,745
3708399.93,2,727
3708399.939,2,728
3708399.939,-14,742
3708399.978,-92,805
3708399.978,-115,822
3708399.978,-117,823
3708399.978,-99,809
3708399.981,-20,745
3708399.981,2,728
3708399.982,2,728
3708399.982,-13,743
3708399.983,-90,807
3708399.983,-115,825
3708399.989,-116,824
3708399.989,-100,808
3708399.995,-24,743
3708399.995,2,727
3708400.006,2,727
3708400.006,-19,742
3708400.012,-92,806
3708400.012,-116,823
3708400.019,-115,823
3708400.019,-99,808
3708400.027,-23,745
3708400.027,1,726
3708400.035,3,726
3708400.035,-13,741
3708400.054,-91,805
3708400.054,-116,823
3708400.054,-115,824
3708400.054,-97,808
3708400.058,-21,745
3708400.058,4,727
3708400.066,5,726
3708400.066,-12,741
3708400.075,-90,805
3708400.075,-115,822
3708400.095,-116,823
3708400.095,-98,808
3708400.095,-20,744
3708400.096,3,727
3708400.116,3,727
3708400.116,-12,741
3708400.131,-88,805
3708400.131,-112,822
3708400.132,-115,822
3708400.132,-99,808
3708400.135,-21,744
3708400.135,3,726
3708400.137,4,725
3708400.137,-14,740
3708400.143,-90,804
3708400.143,-115,822
3708400.149,-115,821
3708400.149,-98,806
3708400.154,-21,743
3708400.154,4,725
3708400.164,4,724
3708400.164,-13,739
3708400.172,-89,802
3708400.172,-115,820
3708400.183,-116,821
3708400.183,-97,806
3708400.187,-21,743
3708400.187,5,725
3708400.206,5,725
3708400.206,-14,741
3708400.206,-89,804
3708400.206,-113,821
3708400.212,-113,820
3708400.212,-98,806
3708400.231,-20,742
3708400.231,5,725
3708400.231,8,726
3708400.231,-10,740
3708400.235,-89,804
3708400.235,-114,821
3708400.243,-114,822
3708400.243,-96,807
3708400.252,-19,743
3708400.252,4,726
3708400.259,5,724
3708400.259,-12,738
3708400.266,-88,802
3708400.266,-112,821
3708400.277,-115,822
3708400.277,-97,807
3708400.281,-19,742
3708400.281,5,725
3708400.291,6,724
3708400.291,-10,739
3708400.3,-90,802
3708400.3,-114,820
3708400.308,-113,820
3708400.308,-96,805
3708400.313,-19,743
3708400.313,7,725
3708400.323,8,725
3708400.323,-9,740
3708400.342,-89,803
3708400.342,-113,821
3708400.342,-114,821
3708400.342,-96,806
3708400.348,-20,742
3708400.348,3,726
3708400.355,5,725
3708400.355,-11,740
3708400.366,-89,803
3708400.366,-114,821
3708400.371,-115,821
3708400.371,-99,807
3708400.377,-19,743
3708400.377,3,725
3708400.386,5,725
3708400.386,-10,740
3708400.396,-88,803
3708400.396,-110,822
3708400.418,-111,822
3708400.418,-94,806
3708400.432,-17,743
3708400.432,6,726
3708400.433,9,725
3708400.433,-10,740
3708400.434,-88,803
3708400.434,-112,822
3708400.437,-113,822
3708400.437,-94,806
3708400.447,-17,743
3708400.447,6,726
3708400.451,7,725
3708400.451,-10,740
3708400.459,-88,803
3708400.459,-111,821
3708400.467,-111,822
3708400.467,-93,807
3708400.474,-16,743
3708400.474,8,726
3708400.483,9,726
3708400.483,-9,741
3708400.502,-86,803
3708400.502,-112,821
3708400.502,-113,821
3708400.502,-95,807
3708400.508,-17,744
3708400.508,6,726
3708400.517,7,725
3708400.517,-10,741
3708400.524,-89,805
3708400.524,-111,822
3708400.53,-113,822
3708400.53,-96,807
3708400.539,-19,744
3708400.539,4,727
3708400.548,8,725
3708400.548,-9,739
3708400.554,-85,804
3708400.554,-110,822
3708400.564,-111,822
3708400.564,-96,807
3708400.573,-18,743
3708400.573,6,725
3708400.581,8,725
3708400.581,-9,740
3708400.587,-86,805
3708400.587,-111,823
3708400.595,-109,822
3708400.595,-93,807
3708400.614,-17,743
3708400.614,8,726
3708400.614,9,725
3708400.614,-8,741
3708400.618,-85,805
3708400.618,-111,822
3708400.629,-113,822
3708400.629,-94,807
3708400.634,-17,744
3708400.634,6,725
3708400.643,7,725
3708400.643,-10,740
3708400.662,-86,805
3708400.662,-110,823
3708400.662,-111,824
3708400.662,-94,809
3708400.668,-16,744
3708400.668,7,727
3708400.675,9,727
3708400.675,-9,741
3708400.684,-86,804
3708400.684,-110,822
3708400.691,-110,823
3708400.691,-94,808
3708400.716,-17,744
3708400.716,7,726
3708400.731,8,725
3708400.731,-9,741
3708400.733,-85,804
3708400.733,-109,821
3708400.734,-110,821
3708400.734,-94,808
3708400.736,-18,744
3708400.736,6,726
3708400.74,10,725
3708400.74,-8,741
3708400.758,-84,804
3708400.758,-109,821
3708400.758,-111,822
3708400.758,-93,806
3708400.762,-15,742
3708400.762,9,726
3708400.781,9,725
3708400.781,-7,741
3708400.781,-84,805
3708400.781,-109,823
3708400.787,-109,822
3708400.787,-94,807
3708400.796,-18,744
3708400.796,7,727
3708400.802,7,726
3708400.802,-8,742
3708400.811,-84,806
3708400.811,-110,823
3708400.82,-111,823
3708400.82,-93,808
3708400.828,-16,745
3708400.828,6,727
3708400.835,6,726
3708400.835,-11,741
3708400.844,-86,804
3708400.844,-108,822
3708400.851,-110,823
3708400.851,-95,808
3708400.857,-17,744
3708400.857,6,727
3708400.866,8,726
3708400.866,-9,741
3708400.875,-85,804
3708400.875,-110,822
3708400.887,-112,822
3708400.887,-94,807
3708400.891,-16,744
3708400.891,10,727
3708400.9,12,726
3708400.9,-8,740
3708400.919,-84,805
3708400.919,-109,822
3708400.919,-111,821
3708400.919,-93,807
3708400.922,-15,745
3708400.922,9,727
3708400.93,8,726
3708400.93,-7,741
3708400.939,-84,804
3708400.939,-110,823
3708400.948,-111,823
3708400.948,-94,807
3708400.953,-16,744
3708400.953,8,726
3708400.963,10,726
3708400.963,-9,742
3708400.974,-86,805
3708400.975,-110,822
3708400.978,-111,822
3708400.978,-93,808
3708400.987,-14,743
3708400.987,8,726
3708400.996,9,726
3708400.996,-8,742
3708401.017,-84,805
3708401.017,-110,822
3708401.031,-110,822
3708401.031,-91,807
3708401.033,-15,743
3708401.033,8,726
3708401.034,9,726
3708401.034,-7,741
3708401.036,-85,804
3708401.036,-110,822
3708401.055,-111,822
3708401.055,-93,808
3708401.055,-14,744
3708401.055,8,727
3708401.058,8,726
3708401.058,-8,741
3708401.072,-85,805
3708401.072,-110,823
3708401.074,-111,823
3708401.074,-93,807
3708401.083,-16,744
3708401.083,9,726
3708401.092,10,727
3708401.092,-7,742
3708401.098,-84,805
3708401.098,-107,823
3708401.107,-108,822
3708401.107,-93,808
3708401.114,-17,744
3708401.114,9,727
3708401.123,9,727
3708401.123,-7,742
3708401.131,-85,804
3708401.131,-109,821
3708401.142,-109,822
3708401.142,-93,808
3708401.149,-17,745
3708401.149,7,727
3708401.155,10,727
3708401.155,-6,741
3708401.164,-84,806
3708401.164,-110,823
3708401.178,-110,822
3708401.178,-92,806
3708401.18,-15,742
3708401.18,9,727
3708401.187,8,727
3708401.187,-9,742
3708401.205,-85,806
3708401.205,-110,822
3708401.205,-110,822
3708401.205,-94,807
3708401.212,-18,743
3708401.212,8,727
3708401.226,9,727
3708401.226,-7,743
3708401.228,-84,806
3708401.228,-109,823
3708401.255,-111,823
3708401.255,-95,808
3708401.257,-18,744
3708401.257,6,727
3708401.258,10,727
3708401.258,-3,742
3708401.259,-79,806
3708401.259,-105,823
3708401.267,-104,823
3708401.267,-88,808
3708401.276,-14,744
3708401.276,13,727
3708401.285,13,725
3708401.285,-3,740
3708401.291,-80,804
3708401.291,-105,822
3708401.318,-105,823
3708401.318,-87,808
3708401.332,-11,744
3708401.332,13,726
3708401.333,14,727
3708401.333,-2,741
3708401.333,-79,804
3708401.333,-105,822
3708401.335,-105,822
3708401.335,-88,807
3708401.339,-11,744
3708401.339,14,726
3708401.359,16,726
3708401.359,-2,740
3708401.359,-80,805
3708401.359,-106,823
3708401.371,-105,823
3708401.371,-88,808
3708401.371,-10,745
3708401.371,14,728
3708401.381,15,727
3708401.381,-2,741
3708401.388,-78,803
3708401.388,-104,821
3708401.395,-106,822
3708401.395,-89,807
3708401.403,-11,744
3708401.403,14,725
3708401.412,14,727
3708401.412,-2,742
3708401.419,-79,804
3708401.419,-104,822
3708401.427,-103,822
3708401.427,-87,806
3708401.436,-12,741
3708401.436,13,725
3708401.445,16,725
3708401.445,0,739
3708401.451,-80,804
3708401.451,-103,822
3708401.46,-104,822
3708401.46,-88,808
3708401.479,-11,744
3708401.479,15,725
3708401.479,17,725
3708401.479,-2,741
3708401.483,-80,805
3708401.483,-104,822
3708401.494,-103,823
3708401.494,-88,807
3708401.498,-11,744
3708401.498,15,727
3708401.507,15,726
3708401.507,1,740
3708401.516,-77,805
3708401.516,-104,822
3708401.521,-104,824
3708401.521,-86,808
3708401.53,-8,744
3708401.53,14,727
3708401.538,14,727
3708401.538,-3,741
3708401.548,-82,806
3708401.548,-105,823
3708401.555,-107,822
3708401.555,-91,808
3708401.566,-14,744
3708401.566,11,727
3708401.572,12,726
3708401.572,-5,740
3708401.581,-80,804
3708401.581,-105,821
3708401.588,-105,823
3708401.588,-87,808
3708401.622,-10,744
3708401.622,12,726
3708401.622,14,726
3708401.622,-3,741
3708401.63,-79,805
3708401.63,-105,822
3708401.632,-104,823
3708401.632,-88,808
3708401.637,-12,744
3708401.637,12,726
3708401.637,14,726
3708401.637,-3,740
3708401.643,-80,804
3708401.643,-105,823
3708401.652,-106,823
3708401.652,-89,806
3708401.657,-13,742
3708401.657,12,725
3708401.666,13,725
3708401.666,-5,741
3708401.676,-82,804
3708401.676,-105,820
3708401.682,-106,821
3708401.682,-90,807
3708401.691,-11,744
3708401.691,14,727
3708401.7,14,727
3708401.7,-3,742
3708401.709,-80,804
3708401.709,-103,821
3708401.715,-105,822
3708401.715,-89,806
3708401.724,-11,743
3708401.724,12,726
3708401.741,16,726
3708401.741,-5,740
3708401.741,-81,804
3708401.741,-105,820
3708401.747,-106,821
3708401.747,-90,807
3708401.754,-13,742
3708401.754,12,726
3708401.764,12,725
3708401.764,-3,740
3708401.777,-79,803
3708401.777,-107,821
3708401.783,-107,821
3708401.783,-90,806
3708401.787,-12,744
3708401.787,13,727
3708401.796,14,727
3708401.796,-3,741
3708401.802,-79,804
3708401.802,-105,821
3708401.811,-106,820
3708401.811,-89,806
3708401.82,-12,743
3708401.82,14,726
3708401.831,13,725
3708401.831,-1,741
3708401.834,-79,804
3708401.834,-103,821
3708401.842,-106,821
3708401.842,-89,806
3708401.858,-12,742
3708401.858,13,725
3708401.858,15,726
3708401.858,-3,740
3708401.868,-79,804
3708401.868,-103,820
3708401.881,-105,820
3708401.881,-89,805
3708401.884,-12,742
3708401.884,14,725
3708401.89,16,725
3708401.89,-1,740
3708401.917,-78,804
3708401.917,-102,821
3708401.931,-104,821
3708401.931,-87,805
3708401.932,-9,742
3708401.932,14,725
3708401.933,15,725
3708401.933,-2,739
3708401.936,-79,803
3708401.936,-103,821
3708401.938,-102,821
3708401.938,-87,806
3708401.95,-9,743
3708401.95,14,725
3708401.953,14,725
3708401.953,-1,740
3708401.963,-78,803
3708401.963,-101,819
3708401.972,-104,820
3708401.972,-87,806
3708401.978,-9,743
3708401.978,16,725
3708401.99,18,725
3708401.99,0,739
3708401.996,-80,804
3708401.996,-104,821
3708402.005,-104,822
3708402.005,-87,806
3708402.01,-10,742
3708402.01,15,724
3708402.019,16,723
3708402.019,-2,739
3708402.028,-78,802
3708402.028,-104,821
3708402.034,-103,821
3708402.034,-86,806
3708402.043,-11,741
3708402.043,14,724
3708402.062,16,724
3708402.062,-1,739
3708402.062,-79,803
3708402.062,-104,819
3708402.068,-103,822
3708402.068,-89,807
3708402.077,-12,743
3708402.077,13,726
3708402.083,15,727
3708402.083,-1,741
3708402.092,-78,804
3708402.092,-103,821
3708402.098,-104,821
3708402.098,-88,806
3708402.107,-11,741
3708402.107,14,725
3708402.116,15,725
3708402.116,-1,739
3708402.125,-76,803
3708402.125,-101,820
3708402.131,-103,821
3708402.131,-85,805
3708402.139,-8,742
3708402.139,15,725
3708402.148,16,724
3708402.148,0,739
3708402.154,-79,802
3708402.154,-103,821
3708402.164,-102,821
3708402.164,-87,806
3708402.183,-12,742
3708402.183,15,724
3708402.183,16,725
3708402.183,-1,740
3708402.188,-76,803
3708402.188,-100,820
3708402.217,-101,820
3708402.217,-84,805
3708402.231,-7,741
3708402.231,16,724
3708402.232,17,724
3708402.232,1,740
3708402.233,-76,803
3708402.233,-99,821
3708402.234,-98,821
3708402.234,-81,805
3708402.238,-4,743
3708402.238,21,725
3708402.242,21,725
3708402.242,4,740
3708402.253,-73,804
3708402.253,-99,821
3708402.258,-100,820
3708402.258,-82,805
3708402.267,-6,743
3708402.267,19,725
3708402.276,21,723
3708402.276,3,738
3708402.285,-76,802
3708402.285,-102,819
3708402.291,-101,820
3708402.291,-83,805
3708402.3,-6,741
3708402.3,17,723
3708402.318,17,723
3708402.318,2,738
3708402.318,-75,802
3708402.318,-100,819
3708402.321,-99,820
3708402.321,-82,805
3708402.333,-6,742
3708402.333,19,723
3708402.339,20,723
3708402.339,4,739
3708402.358,-74,801
3708402.358,-99,819
3708402.358,-98,819
3708402.358,-81,804
3708402.362,-6,741
3708402.362,19,723
3708402.371,20,723
3708402.371,4,738
3708402.379,-73,801
3708402.38,-97,819
3708402.388,-97,819
3708402.388,-81,805
3708402.395,-3,741
3708402.395,19,724
3708402.403,22,724
3708402.403,5,738
3708402.414,-73,802
3708402.414,-97,820
3708402.425,-98,819
3708402.425,-82,805
3708402.428,-5,742
3708402.428,20,725
3708402.436,20,724
3708402.436,3,739
3708402.454,-74,801
3708402.454,-98,819
3708402.454,-98,820
3708402.454,-82,805
3708402.458,-5,741
3708402.458,19,723
3708402.467,20,723
3708402.467,3,738
3708402.475,-75,801
3708402.475,-99,819
3708402.494,-99,820
3708402.494,-83,805
3708402.494,-5,741
3708402.494,20,724
3708402.517,21,723
3708402.517,2,738
3708402.541,-73,801
3708402.541,-94,818
3708402.555,-98,819
3708402.555,-82,804
3708402.556,-6,740
3708402.556,19,724
3708402.557,21,723
3708402.557,3,737
3708402.56,-74,801
3708402.56,-96,819
3708402.561,-98,819
3708402.561,-82,803
3708402.562,-3,740
3708402.562,19,723
3708402.565,19,723
3708402.565,3,739
3708402.572,-74,802
3708402.572,-99,819
3708402.578,-98,819
3708402.579,-81,804
3708402.587,-6,740
3708402.587,18,723
3708402.599,20,722
3708402.599,4,736
3708402.602,-72,800
3708402.602,-98,817
3708402.62,-99,818
3708402.62,-80,803
3708402.62,-6,739
3708402.62,20,722
3708402.626,21,723
3708402.626,5,737
3708402.635,-73,800
3708402.635,-98,818
3708402.643,-100,819
3708402.643,-83,804
3708402.652,-5,740
3708402.652,19,722
3708402.66,21,722
3708402.66,3,737
3708402.668,-74,801
3708402.668,-98,818
3708402.674,-98,818
3708402.674,-81,802
3708402.686,-4,738
3708402.686,19,722
3708402.692,19,722
3708402.692,2,737
3708402.698,-73,800
3708402.698,-97,818
3708402.707,-98,818
3708402.707,-81,803
3708402.716,-5,739
3708402.716,20,721
3708402.733,23,721
3708402.733,5,736
3708402.733,-72,800
3708402.733,-97,817
3708402.738,-98,818
3708402.738,-80,803
3708402.747,-5,738
3708402.747,22,722
3708402.756,23,722
3708402.756,6,737
3708402.774,-72,802
3708402.774,-96,820
3708402.775,-98,819
3708402.775,-81,804
3708402.779,-4,740
3708402.779,23,723
3708402.791,21,722
3708402.791,4,737
3708402.794,-73,800
3708402.794,-97,817
3708402.818,-98,817
3708402.818,-83,802
3708402.831,-6,738
3708402.831,20,721
3708402.836,21,720
3708402.836,3,736
3708402.839,-71,799
3708402.839,-97,817
3708402.84,-99,817
3708402.84,-81,803
3708402.842,-2,739
3708402.842,22,721
3708402.851,22,721
3708402.851,5,737
3708402.861,-73,800
3708402.861,-97,818
3708402.868,-98,818
3708402.868,-82,803
3708402.874,-6,740
3708402.874,20,721
3708402.883,22,722
3708402.883,5,736
3708402.902,-72,799
3708402.902,-97,817
3708402.902,-99,818
3708402.902,-80,803
3708402.908,-3,739
3708402.908,21,721
3708402.917,22,722
3708402.917,5,737
3708402.922,-72,800
3708402.922,-95,817
3708402.932,-96,818
3708402.932,-79,802
3708402.938,-2,738
3708402.938,22,721
3708402.95,22,721
3708402.95,6,737
3708402.956,-70,799
3708402.956,-97,816
3708402.965,-97,817
3708402.965,-80,802
3708402.97,-4,737
3708402.97,21,720
3708402.979,23,720
3708402.979,6,734
3708402.988,-71,800
3708402.988,-95,818
3708402.994,-97,818
3708402.994,-80,803
3708403.003,-4,737
3708403.003,20,720
3708403.022,21,720
3708403.022,3,734
3708403.022,-73,799
3708403.022,-99,818
3708403.028,-97,818
3708403.028,-80,802
3708403.039,-3,738
3708403.039,23,720
3708403.042,23,720
3708403.042,6,736
3708403.054,-69,799
3708403.054,-95,815
3708403.057,-95,815
3708403.057,-77,801
3708403.067,-2,739
3708403.067,24,720
3708403.076,24,720
3708403.076,7,736
3708403.082,-69,800
3708403.082,-94,817
3708403.091,-96,816
3708403.091,-79,802
3708403.117,0,737
3708403.117,23,720
3708403.131,24,720
3708403.131,7,736
3708403.132,-70,800
3708403.132,-93,816
3708403.134,-95,816
3708403.134,-78,801
3708403.135,0,738
3708403.135,24,720
3708403.14,25,719
3708403.14,6,735
3708403.159,-70,799
3708403.159,-93,816
3708403.159,-94,815
3708403.159,-77,801
3708403.162,-1,738
3708403.162,22,720
3708403.172,24,720
3708403.172,9,734
3708403.18,-69,798
3708403.18,-93,816
3708403.189,-96,816
3708403.189,-79,801
3708403.198,-1,738
3708403.198,24,720
3708403.202,25,719
3708403.202,6,734
3708403.214,-70,797
3708403.214,-92,815
3708403.218,-91,817
3708403.218,-76,801
3708403.226,1,737
3708403.226,23,720
3708403.236,24,720
3708403.236,8,735
3708403.245,-69,798
3708403.245,-92,815
3708403.251,-93,815
3708403.251,-76,799
3708403.26,0,735
3708403.26,24,720
3708403.269,23,720
3708403.269,6,734
3708403.275,-70,797
3708403.275,-95,815
3708403.285,-93,815
3708403.285,-76,800
3708403.291,0,736
3708403.291,24,719
3708403.3,26,719
3708403.3,10,734
3708403.308,-68,797
3708403.308,-91,815
3708403.326,-94,815
3708403.326,-78,800
3708403.326,0,738
3708403.326,25,720
3708403.332,26,718
3708403.332,9,733
3708403.338,-70,798
3708403.338,-94,815
3708403.347,-94,815
3708403.347,-78,800
3708403.355,0,737
3708403.355,24,720
3708403.362,25,718
3708403.362,9,733
3708403.372,-70,798
3708403.372,-94,815
3708403.38,-92,815
3708403.38,-75,800
3708403.389,0,736
3708403.389,24,719
3708403.395,26,718
3708403.395,11,733
3708403.418,-67,797
3708403.418,-91,813
3708403.43,-92,815
3708403.43,-75,800
3708403.432,2,736
3708403.432,27,719
3708403.435,28,719
3708403.435,10,733
3708403.437,-68,797
3708403.437,-92,815
3708403.455,-93,816
3708403.455,-76,800
3708403.455,1,738
3708403.455,26,721
3708403.459,24,720
3708403.459,9,734
3708403.47,-66,798
3708403.47,-93,815
3708403.474,-96,814
3708403.474,-78,800
3708403.483,1,736
3708403.483,26,718
3708403.492,26,718
3708403.492,9,733
3708403.498,-67,796
3708403.498,-93,814
3708403.506,-94,813
3708403.506,-77,799
3708403.516,0,735
3708403.516,26,717
3708403.522,25,717
3708403.522,8,731
3708403.531,-69,796
3708403.531,-93,813
3708403.542,-95,814
3708403.542,-77,798
3708403.549,1,735
3708403.549,25,718
3708403.555,27,718
3708403.555,10,733
3708403.562,-67,795
3708403.562,-91,813
3708403.581,-91,812
3708403.581,-75,799
3708403.581,2,735
3708403.581,26,718
3708403.588,26,719
3708403.588,8,733
3708403.595,-69,796
3708403.595,-92,813
3708403.603,-92,812
3708403.603,-76,798
3708403.623,1,736
3708403.623,27,718
3708403.623,26,718
3708403.623,11,732
3708403.628,-68,796
3708403.628,-93,814
3708403.639,-93,813
3708403.639,-76,798
3708403.642,0,734
3708403.642,26,717
3708403.654,26,718
3708403.654,9,733
3708403.658,-67,795
3708403.658,-90,813
3708403.667,-91,813
3708403.667,-73,798
3708403.676,4,735
3708403.676,25,717
3708403.685,26,716
3708403.685,11,731
3708403.691,-66,796
3708403.691,-91,813
3708403.717,-93,813
3708403.717,-77,798
3708403.73,0,735
3708403.73,24,718
3708403.731,24,717
3708403.731,7,732
3708403.732,-69,796
3708403.732,-94,813
3708403.735,-94,812
3708403.735,-75,798
3708403.739,1,735
3708403.739,25,718
3708403.759,28,717
3708403.759,11,730
3708403.759,-68,795
3708403.759,-91,813
3708403.764,-92,813
3708403.764,-73,798
3708403.77,3,735
3708403.77,23,718
3708403.779,26,717
3708403.779,9,732
3708403.788,-68,796
3708403.788,-91,814
3708403.816,-91,814
3708403.816,-76,799
3708403.818,2,735
3708403.818,28,717
3708403.821,27,716
3708403.821,10,732
3708403.821,-67,797
3708403.821,-90,814
3708403.828,-91,813
3708403.828,-72,798
3708403.835,2,735
3708403.835,24,717
3708403.843,27,717
3708403.843,10,732
3708403.862,-65,795
3708403.862,-90,812
3708403.862,-93,813
3708403.862,-76,799
3708403.869,1,735
3708403.869,25,717
3708403.875,25,717
3708403.875,9,732
3708403.884,-66,794
3708403.884,-92,812
3708403.895,-93,813
3708403.895,-78,798
3708403.899,1,734
3708403.899,25,717
3708403.908,28,717
3708403.908,11,732
3708403.917,-68,796
3708403.917,-90,813
3708403.922,-90,812
3708403.922,-73,797
3708403.929,2,734
3708403.929,26,717
3708403.938,28,716
3708403.938,12,730
3708403.947,-67,795
3708403.947,-89,812
3708403.955,-89,813
3708403.955,-75,797
3708403.964,1,733
3708403.964,26,716
3708403.975,27,716
3708403.975,11,732
3708403.979,-66,796
3708403.979,-91,814
3708403.987,-93,813
3708403.987,-76,799
3708404.016,1,734
3708404.016,25,716
3708404.016,27,716
3708404.016,9,733
3708404.03,-67,795
3708404.03,-90,813
3708404.033,-91,813
3708404.033,-75,798
3708404.034,3,734
3708404.034,28,716
3708404.037,28,717
3708404.037,10,732
3708404.044,-67,793
3708404.044,-91,811
3708404.051,-92,812
3708404.051,-75,797
3708404.062,1,734
3708404.062,26,716
3708404.068,28,715
3708404.068,12,731
3708404.074,-66,793
3708404.074,-91,811
3708404.083,-92,812
3708404.083,-77,797
3708404.092,1,734
3708404.092,27,717
3708404.098,29,717
3708404.098,12,732
3708404.106,-66,796
3708404.106,-90,812
3708404.115,-91,813
3708404.115,-75,799
3708404.125,3,735
3708404.125,27,719
3708404.131,27,718
3708404.131,11,732
3708404.143,-66,796
3708404.143,-89,813
3708404.149,-91,813
3708404.149,-75,798
3708404.155,1,734
3708404.155,26,716
3708404.164,28,716
3708404.164,12,731
3708404.182,-66,796
3708404.182,-90,813
3708404.182,-91,813
3708404.182,-72,798
3708404.188,5,734
3708404.188,30,717
3708404.198,29,716
3708404.198,12,731
3708404.203,-64,796
3708404.203,-89,814
3708404.213,-89,814
3708404.213,-72,798
3708404.219,4,734
3708404.219,29,718
3708404.229,31,718
3708404.229,13,731
3708404.236,-65,794
3708404.236,-89,812
3708404.245,-90,813
3708404.245,-73,799
3708404.251,3,736
3708404.251,27,718
3708404.26,30,718
3708404.26,12,732
3708404.269,-65,796
3708404.269,-89,813
3708404.274,-92,813
3708404.274,-75,798
3708404.282,2,735
3708404.282,29,718
3708404.318,31,718
3708404.318,11,733
3708404.331,-67,796
3708404.331,-88,812
3708404.333,-90,813
3708404.333,-74,799
3708404.334,3,734
3708404.334,29,716
3708404.335,30,717
3708404.335,10,733
3708404.338,-65,796
3708404.338,-90,813
